User,ID,Modelo,Local,Watt-dia,Watt-Mes,Watt-Atual,Voltagem-Atual,Corrente-Atual,Valor-Conta,Watt-Jun-2024,Watt-Jul-2024,Watt-Ago-2024,Watt-Set-2024,Watt-Out-2024,Watt-Nov-2024,Valor-Conta-Jun-2024,Valor-Conta-Jul-2024,Valor-Conta-Ago-2024,Valor-Conta-Set-2024,Valor-Conta-Out-2024,Valor-Conta-Nov-2024
user130@example.com,591,2,Escritorio,4.27,47.73,0.09,222.2221222216029,0.0,35.59,35.26,41.8,43.9,37.82,26.85,29.2,26.29,31.17,32.74,28.2,20.02,21.77
user130@example.com,592,1,Sala,1.89,47.6,0.08,232.29998057540868,0.0,35.5,25.38,41.78,37.88,36.2,33.84,46.4,18.93,31.16,28.25,26.99,25.23,34.6
user130@example.com,593,1,Banheiro,3.19,59.09,0.16,223.3726038515744,0.0,44.06,34.16,28.77,46.11,26.78,42.36,32.07,25.47,21.45,34.38,19.97,31.59,23.91
user131@example.com,594,1,Area de Servico,0.7,73.8,0.19,235.31901728609733,0.0,55.03,49.75,26.81,29.25,46.78,38.63,42.07,37.1,19.99,21.81,34.88,28.81,31.37
user131@example.com,595,1,Garagem,3.9,41.72,0.16,235.06265719506172,0.0,31.11,29.32,47.59,50.23,49.48,42.29,50.17,21.86,35.49,37.46,36.9,31.54,37.41
user131@example.com,596,1,Quarto,2.35,59.01,0.07,236.9141009554342,0.0,44.0,48.31,29.86,39.03,26.78,46.6,34.04,36.03,22.27,29.11,19.97,34.75,25.38
user132@example.com,597,2,Escritorio,1.09,70.52,0.06,220.54997661860736,0.0,52.59,36.97,47.22,26.51,40.16,38.1,46.95,27.57,35.21,19.77,29.95,28.41,35.01
user132@example.com,598,1,Escritorio,1.92,35.53,0.2,220.150967833236,0.0,26.5,29.06,26.44,49.1,48.86,36.07,32.16,21.67,19.72,36.61,36.44,26.9,23.98
user132@example.com,599,1,Banheiro,4.14,71.48,0.14,228.44111203285186,0.0,53.3,29.69,42.24,33.97,32.12,25.92,38.42,22.14,31.5,25.33,23.95,19.33,28.65
user133@example.com,600,1,Escritorio,2.98,33.7,0.18,227.96187098839457,0.0,25.13,45.02,33.27,25.67,28.08,25.77,44.76,33.57,24.81,19.14,20.94,19.22,33.38
user133@example.com,601,2,Quarto,2.6,46.4,0.11,233.9253081490514,0.0,34.6,43.46,38.49,48.72,50.43,36.88,36.52,32.41,28.7,36.33,37.61,27.5,27.23
user133@example.com,602,1,Escritorio,1.92,31.16,0.08,237.7405390942938,0.0,23.24,27.09,38.14,39.55,43.64,26.85,39.13,20.2,28.44,29.49,32.54,20.02,29.18
user133@example.com,603,2,Quarto,4.29,54.35,0.14,225.29008182570752,0.0,40.53,31.78,45.63,29.7,38.71,49.88,37.66,23.7,34.03,22.15,28.87,37.2,28.08
user133@example.com,604,2,Cozinha,1.17,69.83,0.2,225.34684762581256,0.0,52.07,25.69,31.68,48.75,31.93,34.61,29.02,19.16,23.62,36.35,23.81,25.81,21.64
user133@example.com,605,1,Cozinha,3.26,43.43,0.11,228.4428104735895,0.0,32.39,35.14,39.34,32.54,33.61,50.11,47.66,26.2,29.34,24.27,25.06,37.37,35.54
user134@example.com,606,2,Quarto,4.67,48.34,0.11,229.03474055433847,0.0,36.05,47.79,30.29,41.85,43.45,26.39,39.43,35.64,22.59,31.21,32.4,19.68,29.4
user134@example.com,607,2,Sala,1.77,46.53,0.09,221.23969530221382,0.0,34.7,26.36,49.64,33.89,50.49,25.98,29.03,19.66,37.02,25.27,37.65,19.37,21.65
user134@example.com,608,1,Quarto,0.58,64.08,0.05,230.67142906899971,0.0,47.79,50.04,48.36,48.57,35.62,48.84,33.88,37.32,36.06,36.22,26.56,36.42,25.26
user134@example.com,609,1,Cozinha,3.36,43.23,0.14,239.80684185937764,0.0,32.24,25.91,46.2,29.81,48.31,29.26,27.63,19.32,34.45,22.23,36.03,21.82,20.6
user134@example.com,610,1,Area de Servico,1.32,75.8,0.17,224.43693227079774,0.0,56.52,30.54,36.93,30.97,31.6,31.5,47.22,22.77,27.54,23.09,23.56,23.49,35.21
user135@example.com,611,2,Area de Servico,3.17,36.35,0.12,229.9065763816308,0.0,27.11,32.63,38.53,44.06,43.0,35.45,41.74,24.33,28.73,32.86,32.07,26.44,31.13
user135@example.com,612,1,Banheiro,1.16,61.95,0.09,229.12282938212215,0.0,46.2,38.56,27.54,27.22,45.68,30.15,38.6,28.75,20.54,20.3,34.06,22.48,28.78
user135@example.com,613,1,Banheiro,4.14,60.21,0.1,235.82043262399947,0.0,44.9,32.64,26.09,40.44,46.77,47.78,48.62,24.34,19.46,30.16,34.88,35.63,36.26
user135@example.com,614,2,Sala,3.61,33.37,0.17,236.88156796880122,0.0,24.88,33.07,35.8,30.09,47.16,32.57,27.13,24.66,26.7,22.44,35.17,24.29,20.23
user135@example.com,615,2,Cozinha,1.58,54.25,0.17,232.4111425752169,0.0,40.45,48.38,50.68,42.73,25.42,38.78,45.91,36.08,37.79,31.86,18.96,28.92,34.24
user135@example.com,616,2,Banheiro,4.19,50.08,0.14,232.12114124878684,0.0,37.35,26.75,34.85,44.88,32.58,36.52,35.62,19.95,25.99,33.47,24.3,27.23,26.56
user136@example.com,617,2,Garagem,1.48,68.27,0.14,233.97338348203874,0.0,50.91,44.12,36.55,39.76,27.14,37.31,44.53,32.9,27.26,29.65,20.24,27.82,33.21
user136@example.com,618,2,Garagem,2.59,63.11,0.07,236.69728143887795,0.0,47.06,49.97,29.76,27.9,47.65,50.38,38.48,37.26,22.19,20.81,35.53,37.57,28.69
user136@example.com,619,1,Banheiro,4.03,74.4,0.14,220.04618695024985,0.0,55.48,34.18,49.31,31.65,29.75,38.74,28.95,25.49,36.77,23.6,22.18,28.89,21.59
user137@example.com,620,1,Sala,1.54,56.67,0.06,234.97595917455544,0.0,42.26,39.97,35.01,27.82,31.65,39.55,47.17,29.81,26.11,20.75,23.6,29.49,35.18
user137@example.com,621,2,Quarto,2.62,31.65,0.15,238.78832685902,0.0,23.6,36.47,34.33,25.73,29.39,28.55,29.93,27.2,25.6,19.19,21.92,21.29,22.32
user137@example.com,622,2,Sala,2.03,44.85,0.15,224.67831106660304,0.0,33.45,40.4,25.53,25.84,46.0,38.95,44.19,30.13,19.04,19.27,34.3,29.05,32.95
user137@example.com,623,1,Sala,4.93,66.77,0.2,221.5648995080492,0.0,49.79,49.48,50.15,43.3,45.65,26.56,35.95,36.9,37.4,32.29,34.04,19.81,26.81
user138@example.com,624,2,Escritorio,4.19,66.49,0.13,222.6458319875553,0.0,49.58,35.64,46.67,35.55,37.81,25.41,49.75,26.58,34.8,26.51,28.2,18.95,37.1
user138@example.com,625,2,Sala,2.31,75.92,0.1,230.3253504166318,0.0,56.61,39.62,43.27,42.44,30.28,33.31,27.54,29.55,32.27,31.65,22.58,24.84,20.54
user138@example.com,626,2,Quarto,4.3,37.66,0.19,222.75777463858398,0.0,28.08,32.68,28.53,28.13,40.54,39.29,25.91,24.37,21.28,20.98,30.23,29.3,19.32
user139@example.com,627,1,Cozinha,2.95,51.29,0.06,231.01494671310218,0.0,38.25,37.23,44.51,26.19,48.48,42.83,49.87,27.76,33.19,19.53,36.15,31.94,37.19
user139@example.com,628,2,Area de Servico,2.4,37.21,0.09,231.75018124675606,0.0,27.75,44.11,48.51,26.74,27.45,40.98,29.21,32.89,36.17,19.94,20.47,30.56,21.78
user139@example.com,629,1,Escritorio,3.27,33.54,0.08,238.13636495152608,0.0,25.01,41.83,38.94,33.48,48.53,46.07,46.35,31.19,29.04,24.97,36.19,34.35,34.56
user139@example.com,630,1,Area de Servico,1.15,49.51,0.07,230.56099689031407,0.0,36.92,31.87,34.51,32.38,45.49,32.83,26.96,23.77,25.73,24.15,33.92,24.48,20.1
user140@example.com,631,1,Banheiro,4.1,46.86,0.1,228.37191345079125,0.0,34.94,48.36,30.87,27.05,38.05,40.04,26.56,36.06,23.02,20.17,28.37,29.86,19.81
user140@example.com,632,1,Garagem,1.45,42.01,0.14,220.1483451041923,0.0,31.33,29.3,50.37,32.72,34.03,34.12,48.07,21.85,37.56,24.4,25.38,25.44,35.85
user140@example.com,633,1,Cozinha,4.41,53.19,0.15,233.58319571400716,0.0,39.66,35.39,37.08,30.11,43.73,49.37,34.43,26.39,27.65,22.45,32.61,36.82,25.67
user141@example.com,634,1,Area de Servico,3.31,76.05,0.19,230.30968522013,0.0,56.71,48.91,26.38,32.87,25.52,39.77,44.6,36.47,19.67,24.51,19.03,29.66,33.26
user141@example.com,635,2,Escritorio,3.79,32.51,0.16,221.63296210816517,0.0,24.24,35.09,31.66,37.81,40.31,31.55,46.35,26.17,23.61,28.2,30.06,23.53,34.56
user141@example.com,636,1,Quarto,1.97,35.36,0.18,230.59705010229052,0.0,26.37,36.32,34.03,34.99,48.28,47.0,27.5,27.08,25.38,26.09,36.0,35.05,20.51
user141@example.com,637,2,Sala,2.36,46.84,0.14,227.4736093136423,0.0,34.93,39.55,41.74,44.61,31.66,39.05,44.22,29.49,31.13,33.27,23.61,29.12,32.98
user142@example.com,638,1,Escritorio,0.88,52.68,0.13,223.96538531547966,0.0,39.28,33.79,30.32,30.0,39.56,34.34,37.63,25.2,22.61,22.37,29.5,25.61,28.06
user142@example.com,639,2,Garagem,0.82,42.07,0.19,239.40377039361238,0.0,31.37,38.64,47.86,38.37,48.97,31.81,41.25,28.81,35.69,28.61,36.52,23.72,30.76
user142@example.com,640,2,Garagem,1.41,63.62,0.15,229.5750856249171,0.0,47.44,44.35,43.02,38.17,39.27,42.0,46.13,33.07,32.08,28.46,29.28,31.32,34.4
user142@example.com,641,1,Escritorio,1.04,70.29,0.09,239.77614655982137,0.0,52.42,40.65,44.51,38.11,50.31,46.05,39.67,30.31,33.19,28.42,37.52,34.34,29.58
user143@example.com,642,2,Quarto,2.12,74.13,0.14,231.3888516047177,0.0,55.28,40.03,45.74,30.76,41.49,46.37,48.53,29.85,34.11,22.94,30.94,34.58,36.19
user143@example.com,643,2,Area de Servico,2.18,68.89,0.06,229.62115241562762,0.0,51.37,44.46,42.62,40.62,31.94,42.87,28.45,33.15,31.78,30.29,23.82,31.97,21.22
user143@example.com,644,1,Sala,4.2,55.94,0.17,236.11052216391943,0.0,41.72,36.62,26.96,49.49,27.1,50.06,46.55,27.31,20.1,36.91,20.21,37.33,34.71
user143@example.com,645,1,Banheiro,2.47,72.74,0.13,239.64714096772764,0.0,54.24,45.18,32.11,25.77,44.99,37.33,45.02,33.69,23.94,19.22,33.55,27.84,33.57
user144@example.com,646,1,Escritorio,4.97,56.9,0.11,237.7786795812913,0.0,42.43,42.74,36.31,32.95,48.59,25.87,41.14,31.87,27.08,24.57,36.23,19.29,30.68
user144@example.com,647,2,Garagem,3.17,74.27,0.1,231.39556139439367,0.0,55.38,35.76,33.54,42.1,25.75,42.68,46.65,26.67,25.01,31.39,19.2,31.83,34.79
user144@example.com,648,2,Banheiro,3.67,40.52,0.1,231.8993816066763,0.0,30.22,28.54,28.63,30.42,33.77,31.93,26.81,21.28,21.35,22.68,25.18,23.81,19.99
user144@example.com,649,2,Area de Servico,4.55,46.65,0.1,225.03643807447077,0.0,34.79,30.58,43.63,32.92,41.3,45.53,32.17,22.8,32.54,24.55,30.8,33.95,23.99
user144@example.com,650,1,Sala,2.23,35.38,0.13,231.32674716220873,0.0,26.38,41.17,31.8,48.49,27.78,33.06,32.69,30.7,23.71,36.16,20.72,24.65,24.38
user144@example.com,651,2,Banheiro,2.88,65.58,0.13,238.3996560618338,0.0,48.9,45.61,28.74,25.49,25.48,49.46,27.89,34.01,21.43,19.01,19.0,36.88,20.8
user145@example.com,652,1,Garagem,3.53,36.71,0.13,236.8429245412417,0.0,27.38,50.17,37.67,36.58,33.09,35.76,48.77,37.41,28.09,27.28,24.68,26.67,36.37
user145@example.com,653,2,Garagem,1.8,54.21,0.05,237.53150084260798,0.0,40.42,35.33,34.27,29.88,32.64,44.01,37.51,26.35,25.56,22.28,24.34,32.82,27.97
user145@example.com,654,1,Area de Servico,3.06,62.3,0.16,229.81999197703584,0.0,46.46,35.42,31.89,30.37,43.06,50.67,48.93,26.41,23.78,22.65,32.11,37.79,36.49
user145@example.com,655,2,Garagem,2.65,60.24,0.2,236.8643748115839,0.0,44.92,30.19,50.16,47.52,35.76,35.06,40.06,22.51,37.4,35.44,26.67,26.14,29.87
user145@example.com,656,2,Garagem,2.25,70.28,0.12,224.78002028998145,0.0,52.41,34.63,40.47,42.14,26.21,41.89,35.36,25.82,30.18,31.42,19.55,31.24,26.37
user145@example.com,657,1,Cozinha,3.41,32.35,0.15,235.19691588268046,0.0,24.12,49.49,38.2,36.08,25.5,39.39,28.02,36.91,28.49,26.91,19.02,29.37,20.89
user146@example.com,658,2,Cozinha,3.25,71.34,0.09,229.42943176353606,0.0,53.2,30.84,30.09,44.47,43.11,46.57,37.01,23.0,22.44,33.16,32.15,34.73,27.6
user146@example.com,659,1,Quarto,2.58,72.0,0.1,228.77684932853956,0.0,53.69,47.46,49.86,40.02,48.35,41.06,33.2,35.39,37.18,29.84,36.06,30.62,24.76
user146@example.com,660,2,Garagem,3.11,46.76,0.16,222.00937468418846,0.0,34.87,38.94,35.26,40.07,37.36,45.97,33.02,29.04,26.29,29.88,27.86,34.28,24.62
user146@example.com,661,1,Escritorio,2.7,31.76,0.15,223.4534876946037,0.0,23.68,38.54,26.3,35.42,31.2,48.02,26.66,28.74,19.61,26.41,23.27,35.81,19.88
user147@example.com,662,1,Sala,3.17,70.92,0.15,235.1107671640819,0.0,52.89,33.98,28.11,29.34,45.34,32.71,30.33,25.34,20.96,21.88,33.81,24.39,22.62
user147@example.com,663,1,Sala,3.26,49.95,0.06,228.64296135771147,0.0,37.25,33.79,40.41,32.33,35.28,48.28,43.95,25.2,30.13,24.11,26.31,36.0,32.77
user147@example.com,664,1,Banheiro,0.68,45.47,0.06,226.99427513763,0.0,33.91,29.24,33.54,44.56,48.59,47.19,32.11,21.8,25.01,33.23,36.23,35.19,23.94
user148@example.com,665,2,Garagem,4.98,34.2,0.09,233.878406615419,0.0,25.5,46.98,43.94,31.63,26.25,39.13,37.62,35.03,32.77,23.59,19.57,29.18,28.05
user148@example.com,666,1,Escritorio,2.03,46.71,0.13,235.0303202620066,0.0,34.83,30.4,45.61,36.05,41.7,30.39,27.81,22.67,34.01,26.88,31.1,22.66,20.74
user148@example.com,667,1,Escritorio,2.13,58.92,0.14,222.85577582963168,0.0,43.94,38.36,50.08,45.25,35.72,26.0,28.07,28.61,37.35,33.74,26.64,19.39,20.93
user149@example.com,668,1,Cozinha,3.62,52.66,0.19,220.87410765448382,0.0,39.27,33.68,27.59,42.56,39.48,29.64,48.73,25.12,20.57,31.74,29.44,22.1,36.34
user149@example.com,669,1,Banheiro,3.26,35.3,0.17,226.29040737961597,0.0,26.32,32.01,50.37,29.34,39.52,46.83,39.02,23.87,37.56,21.88,29.47,34.92,29.1
user149@example.com,670,1,Cozinha,3.55,33.87,0.06,235.51131313734388,0.0,25.26,39.52,33.05,44.18,46.25,36.83,32.32,29.47,24.65,32.95,34.49,27.46,24.1
user149@example.com,671,2,Area de Servico,0.82,40.72,0.05,235.66016668633583,0.0,30.37,47.99,43.61,32.15,45.78,26.5,48.89,35.79,32.52,23.97,34.14,19.76,36.46
user150@example.com,672,1,Escritorio,4.46,55.62,0.13,225.92487915025285,0.0,41.48,41.42,48.91,36.89,34.59,35.34,30.32,30.89,36.47,27.51,25.79,26.35,22.61
user150@example.com,673,1,Garagem,4.67,46.73,0.18,231.36664056684518,0.0,34.85,33.17,26.81,43.01,29.37,34.82,37.7,24.74,19.99,32.07,21.9,25.97,28.11
user150@example.com,674,2,Quarto,3.66,60.21,0.05,236.42767835763317,0.0,44.9,46.02,44.52,33.71,34.07,28.27,40.05,34.32,33.2,25.14,25.41,21.08,29.87
user150@example.com,675,1,Escritorio,3.16,69.69,0.08,223.59755616905932,0.0,51.97,28.98,37.6,50.2,29.22,28.75,30.38,21.61,28.04,37.43,21.79,21.44,22.65
user150@example.com,676,1,Quarto,3.23,63.58,0.11,230.6790983838583,0.0,47.41,32.6,36.09,27.23,43.2,32.17,49.16,24.31,26.91,20.31,32.21,23.99,36.66
user151@example.com,677,2,Quarto,2.83,64.05,0.07,235.38849945816642,0.0,47.76,41.02,32.23,37.66,33.12,39.11,35.02,30.59,24.03,28.08,24.7,29.16,26.11
user151@example.com,678,1,Cozinha,2.54,35.17,0.07,231.0957018424079,0.0,26.23,39.97,34.88,35.89,26.53,35.96,33.54,29.81,26.01,26.76,19.78,26.82,25.01
user151@example.com,679,1,Cozinha,0.82,50.42,0.06,229.5118437883545,0.0,37.6,31.55,32.32,27.81,49.69,50.47,48.21,23.53,24.1,20.74,37.05,37.64,35.95
user151@example.com,680,1,Area de Servico,2.55,54.04,0.08,223.90246770515088,0.0,40.3,36.28,28.47,37.63,38.58,35.13,40.42,27.05,21.23,28.06,28.77,26.2,30.14
user151@example.com,681,1,Area de Servico,4.04,45.77,0.09,227.51221998374865,0.0,34.13,49.45,48.73,39.5,42.01,37.26,25.52,36.88,36.34,29.46,31.33,27.79,19.03
user152@example.com,682,1,Escritorio,4.12,61.29,0.17,223.41571913106466,0.0,45.7,38.47,48.44,50.5,40.57,33.9,32.62,28.69,36.12,37.66,30.25,25.28,24.33
user152@example.com,683,2,Cozinha,1.75,70.95,0.16,226.68886746196785,0.0,52.91,41.89,41.16,44.47,41.24,26.55,29.08,31.24,30.69,33.16,30.75,19.8,21.69
user152@example.com,684,2,Cozinha,2.88,64.34,0.11,231.2494302875594,0.0,47.98,49.37,48.6,34.99,40.29,28.61,49.19,36.82,36.24,26.09,30.04,21.33,36.68
user153@example.com,685,1,Garagem,4.75,42.27,0.2,235.42661423056413,0.0,31.52,37.59,35.02,31.78,42.5,32.98,30.71,28.03,26.11,23.7,31.69,24.59,22.9
user153@example.com,686,2,Garagem,4.32,74.96,0.07,233.0191179792411,0.0,55.9,49.69,43.97,43.52,43.3,36.42,35.15,37.05,32.79,32.45,32.29,27.16,26.21
user153@example.com,687,1,Quarto,1.51,74.69,0.1,239.40354432395446,0.0,55.7,39.66,40.36,32.86,28.56,33.8,47.86,29.57,30.1,24.5,21.3,25.2,35.69
user153@example.com,688,2,Garagem,3.56,50.34,0.18,220.4116141240786,0.0,37.54,43.16,36.46,39.37,42.26,26.43,43.97,32.18,27.19,29.36,31.51,19.71,32.79
user153@example.com,689,1,Cozinha,2.36,52.63,0.1,228.03810749476543,0.0,39.25,39.6,49.2,37.7,38.66,46.33,26.1,29.53,36.69,28.11,28.83,34.55,19.46
user154@example.com,690,2,Escritorio,4.9,49.24,0.17,225.4999587305334,0.0,36.72,49.92,44.98,43.76,49.36,36.45,38.72,37.23,33.54,32.63,36.81,27.18,28.87
user154@example.com,691,1,Quarto,3.7,43.86,0.06,224.26420844402477,0.0,32.71,37.96,43.32,39.68,25.71,37.48,40.83,28.31,32.3,29.59,19.17,27.95,30.45
user154@example.com,692,1,Sala,4.32,69.71,0.15,221.12232313439284,0.0,51.98,42.35,39.78,29.1,46.25,35.78,50.01,31.58,29.66,21.7,34.49,26.68,37.29
user155@example.com,693,2,Area de Servico,2.04,58.69,0.13,236.91008359825017,0.0,43.77,41.42,45.27,29.86,27.37,32.48,25.85,30.89,33.76,22.27,20.41,24.22,19.28
user155@example.com,694,1,Area de Servico,3.22,59.04,0.19,236.96459383947354,0.0,44.03,29.63,27.75,31.66,34.58,37.49,44.84,22.1,20.69,23.61,25.79,27.96,33.44
user155@example.com,695,2,Escritorio,1.12,42.99,0.05,235.47806356477207,0.0,32.06,34.64,39.27,43.36,45.81,47.39,44.61,25.83,29.28,32.33,34.16,35.34,33.27
user155@example.com,696,2,Garagem,1.19,36.95,0.12,239.95121312392473,0.0,27.55,34.92,37.92,44.29,34.82,34.42,25.87,26.04,28.28,33.03,25.97,25.67,19.29
user156@example.com,697,2,Sala,1.11,40.69,0.16,222.2494454484614,0.0,30.34,48.51,48.05,44.69,39.26,50.66,30.58,36.17,35.83,33.33,29.28,37.78,22.8
user156@example.com,698,2,Garagem,3.44,64.78,0.1,229.76367683821596,0.0,48.31,32.51,35.58,27.82,44.36,36.07,42.7,24.24,26.53,20.75,33.08,26.9,31.84
user156@example.com,699,1,Area de Servico,0.8,58.05,0.15,225.70446018855307,0.0,43.29,43.54,45.38,31.61,30.62,29.21,29.72,32.47,33.84,23.57,22.83,21.78,22.16
user156@example.com,700,2,Area de Servico,1.9,34.06,0.12,236.47633188811295,0.0,25.4,33.99,46.42,26.6,32.96,29.65,40.91,25.35,34.62,19.84,24.58,22.11,30.51
user157@example.com,701,2,Banheiro,3.41,66.17,0.09,222.63089455511764,0.0,49.34,37.14,26.5,49.15,28.52,40.93,46.57,27.7,19.76,36.65,21.27,30.52,34.73
user157@example.com,702,2,Garagem,1.62,65.09,0.06,227.05336171102138,0.0,48.54,30.95,39.81,47.73,26.19,50.0,35.36,23.08,29.69,35.59,19.53,37.29,26.37
user157@example.com,703,1,Area de Servico,4.75,68.55,0.17,235.38878965200811,0.0,51.12,35.8,49.5,26.55,34.35,45.18,27.82,26.7,36.91,19.8,25.62,33.69,20.75
user158@example.com,704,2,Garagem,2.93,48.76,0.09,233.67961396268035,0.0,36.36,29.04,25.5,36.95,38.86,26.0,40.62,21.66,19.02,27.55,28.98,19.39,30.29
user158@example.com,705,2,Cozinha,3.23,70.17,0.08,233.84451016395403,0.0,52.33,42.71,45.61,44.97,40.07,43.12,31.58,31.85,34.01,33.53,29.88,32.16,23.55
user158@example.com,706,1,Cozinha,3.95,65.68,0.1,238.6268986848758,0.0,48.98,29.75,38.35,49.06,36.68,40.06,26.45,22.18,28.6,36.58,27.35,29.87,19.72
user158@example.com,707,2,Sala,1.98,35.77,0.16,238.3450259163775,0.0,26.67,32.42,41.36,34.72,42.86,43.86,46.5,24.18,30.84,25.89,31.96,32.71,34.68
user159@example.com,708,1,Quarto,2.42,45.88,0.12,225.211125716546,0.0,34.21,48.61,37.29,40.18,42.05,47.65,35.75,36.25,27.81,29.96,31.36,35.53,26.66
user159@example.com,709,2,Area de Servico,1.76,69.66,0.18,229.76796391121115,0.0,51.95,26.29,43.41,41.13,43.47,29.41,32.87,19.6,32.37,30.67,32.42,21.93,24.51
user159@example.com,710,2,Area de Servico,1.76,56.18,0.08,221.1702275581267,0.0,41.89,46.83,32.19,46.89,28.02,37.58,34.81,34.92,24.0,34.97,20.89,28.02,25.96
user160@example.com,711,1,Quarto,2.03,64.62,0.06,221.88381293667342,0.0,48.19,49.59,49.76,41.78,29.42,37.19,44.7,36.98,37.11,31.16,21.94,27.73,33.33
user160@example.com,712,1,Escritorio,3.01,73.69,0.19,239.44653104122932,0.0,54.95,38.44,47.61,43.23,31.14,49.24,42.42,28.67,35.5,32.24,23.22,36.72,31.63
user160@example.com,713,1,Quarto,0.52,75.11,0.17,225.06972015520844,0.0,56.01,43.68,30.41,48.82,30.1,27.56,29.8,32.57,22.68,36.41,22.45,20.55,22.22
user160@example.com,714,2,Garagem,2.74,49.28,0.07,224.4824009379126,0.0,36.75,41.35,50.25,45.78,37.98,39.91,41.19,30.84,37.47,34.14,28.32,29.76,30.72
user160@example.com,715,2,Banheiro,1.54,44.98,0.15,236.02053478716624,0.0,33.54,35.19,46.56,36.56,46.38,38.1,40.39,26.24,34.72,27.26,34.59,28.41,30.12
user161@example.com,716,1,Banheiro,0.77,56.31,0.07,231.8485091280204,0.0,41.99,35.04,33.36,41.42,25.67,38.81,37.69,26.13,24.88,30.89,19.14,28.94,28.11
user161@example.com,717,1,Quarto,2.99,48.19,0.14,226.14045165560646,0.0,35.94,32.57,28.81,41.47,47.31,29.69,29.8,24.29,21.48,30.92,35.28,22.14,22.22
user161@example.com,718,1,Cozinha,1.07,75.91,0.09,227.7720129618622,0.0,56.61,48.85,30.53,50.73,37.57,33.77,38.45,36.43,22.77,37.83,28.02,25.18,28.67
user161@example.com,719,2,Escritorio,2.59,41.26,0.2,238.9020629610967,0.0,30.77,47.37,26.85,32.55,36.35,29.5,26.67,35.32,20.02,24.27,27.11,22.0,19.89
user161@example.com,720,2,Sala,1.07,71.2,0.15,239.9574589090056,0.0,53.09,34.15,40.12,46.79,49.97,32.56,33.89,25.47,29.92,34.89,37.26,24.28,25.27
user161@example.com,721,1,Escritorio,3.06,54.25,0.16,226.42256071464587,0.0,40.45,43.79,31.3,33.09,26.49,42.22,49.19,32.65,23.34,24.68,19.75,31.48,36.68
user162@example.com,722,1,Banheiro,1.24,31.05,0.14,232.53254783233226,0.0,23.15,26.76,28.65,46.42,33.51,38.91,38.88,19.96,21.36,34.62,24.99,29.02,28.99
user162@example.com,723,2,Garagem,4.89,34.28,0.18,224.6008680978163,0.0,25.56,26.51,37.25,40.57,28.93,41.08,41.94,19.77,27.78,30.25,21.57,30.63,31.28
user162@example.com,724,1,Escritorio,3.43,49.69,0.13,225.75613280099748,0.0,37.05,26.34,36.05,30.18,37.51,44.81,25.38,19.64,26.88,22.51,27.97,33.42,18.93
user162@example.com,725,2,Garagem,4.07,55.23,0.12,226.02128724758452,0.0,41.19,39.77,50.33,49.01,35.37,50.56,39.78,29.66,37.53,36.55,26.38,37.7,29.66
user163@example.com,726,2,Cozinha,4.56,53.53,0.15,229.98142643667282,0.0,39.92,48.46,27.32,40.02,25.45,31.28,45.51,36.14,20.37,29.84,18.98,23.33,33.94
user163@example.com,727,1,Quarto,2.35,38.22,0.12,237.59941562071486,0.0,28.5,39.07,43.94,44.09,38.91,41.42,34.64,29.13,32.77,32.88,29.02,30.89,25.83
user163@example.com,728,1,Escritorio,3.0,30.79,0.11,222.79176138643564,0.0,22.96,40.07,36.79,34.61,28.08,32.24,49.61,29.88,27.43,25.81,20.94,24.04,36.99
user163@example.com,729,1,Cozinha,1.35,67.1,0.12,226.59814881463643,0.0,50.04,42.36,46.42,37.89,37.6,42.97,40.1,31.59,34.62,28.25,28.04,32.04,29.9
user164@example.com,730,1,Sala,1.04,48.55,0.08,238.24661906714468,0.0,36.2,43.54,47.05,32.3,45.01,29.48,39.07,32.47,35.09,24.09,33.56,21.98,29.13
user164@example.com,731,2,Quarto,4.51,50.11,0.05,223.0302160103112,0.0,37.37,36.86,42.19,39.56,48.04,43.02,30.27,27.49,31.46,29.5,35.82,32.08,22.57
user164@example.com,732,1,Sala,0.9,59.67,0.13,228.69722568034686,0.0,44.5,42.24,35.95,49.93,30.63,27.66,36.68,31.5,26.81,37.23,22.84,20.63,27.35
user164@example.com,733,1,Escritorio,0.86,47.86,0.06,232.06822514699743,0.0,35.69,34.35,42.53,44.79,41.75,47.75,29.29,25.62,31.72,33.4,31.13,35.61,21.84
user164@example.com,734,1,Garagem,1.99,61.94,0.07,223.9900730894719,0.0,46.19,33.92,27.92,26.31,29.95,37.99,28.99,25.29,20.82,19.62,22.33,28.33,21.62
user165@example.com,735,1,Area de Servico,4.75,45.89,0.19,228.8760628634252,0.0,34.22,26.29,33.03,45.89,36.41,30.08,42.32,19.6,24.63,34.22,27.15,22.43,31.56
user165@example.com,736,2,Garagem,4.53,52.67,0.06,235.7682596397303,0.0,39.28,25.87,40.66,34.81,44.36,47.82,48.29,19.29,30.32,25.96,33.08,35.66,36.01
user165@example.com,737,1,Escritorio,1.17,43.24,0.15,228.35096870253986,0.0,32.24,29.55,45.25,40.49,47.1,45.89,31.89,22.04,33.74,30.19,35.12,34.22,23.78
user166@example.com,738,2,Escritorio,3.31,67.96,0.16,233.18312906395377,0.0,50.68,35.11,38.2,40.65,42.45,33.18,32.95,26.18,28.49,30.31,31.66,24.74,24.57
